"Year","Visit_date","District","School","Long","Lat","Test","Age","Num_sampled_Sh","Num_pos_Sh","Shprev","Num_sampled_Sman","Num_pos_Sman","Smanprev","Num_sampled_anySCH","Num_pos_anySCH","anySCHprev","Num_sampled_Asc","Num_pos_Asc","Ascprev","Num_sampled_Hkw","Num_pos_Hkw","Hkwprev","Num_sampled_Tri","Num_pos_Tri","Triprev","Num_sampled_anySTH","Num_pos_anySTH","anySTHprev"
2012,NA,"NTCHEU","Mang'obwa",34.58911,14.52166,"KK/UF","1214",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","MDEZA",34.740215,14.44083,"KK/UF","1114",30,14,0.466666666666667,30,0,0,30,14,0.466666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","Mikoke Pr",34.82297,15.00024,"KK/UF","1013",30,3,0.1,30,10,0.333333333333333,30,10,0.333333333333333,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"NTCHEU","MPATSA",34.661235,14.517135,"KK/UF","1014",30,3,0.1,30,0,0,30,3,0.1,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","MTSUNDULI",34.7528,14.73212,"KK/UF","1014",31,3,0.0967741935483871,31,0,0,31,3,0.0967741935483871,31,0,0,31,0,0,31,0,0,31,0,0
2012,NA,"NTCHEU","Namale Pr",34.56643,14.53888,"KK/UF","1114",30,4,0.133333333333333,30,0,0,30,4,0.133333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","Njonjo Pr",34.48643,14.44175,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","Ntonda",34.76992,15.022,"KK/UF","1014",30,5,0.166666666666667,30,0,0,30,5,0.166666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHEU","NZAMA",34.584535,14.89584,"KK/UF","1014",31,0,0,31,0,0,31,0,0,31,0,0,31,0,0,31,0,0,31,0,0
2012,NA,"NTCHIS","Chakulanj",33.891555,13.10533,"KK/UF","1116",30,10,0.333333333333333,30,5,0.166666666666667,30,13,0.433333333333333,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2012,NA,"NTCHIS","Chibweya",34.023925,13.487225,"KK/UF","1014",31,0,0,31,0,0,31,0,0,31,5,0.161290322580645,31,2,0.0645161290322581,31,0,0,31,6,0.193548387096774
2012,NA,"NTCHIS","Chimphoyo",34.016195,13.23034,"KK/UF","1015",62,14,0.225806451612903,62,18,0.290322580645161,62,28,0.451612903225806,62,3,0.0483870967741935,62,3,0.0483870967741935,62,0,0,62,5,0.0806451612903226
2012,NA,"NTCHIS","Chimwang'",33.81467,13.112795,"KK/UF","1015",33,24,0.727272727272727,33,4,0.121212121212121,33,24,0.727272727272727,33,0,0,33,2,0.0606060606060606,33,0,0,33,2,0.0606060606060606
2012,NA,"NTCHIS","Chisanja",33.85227,13.418725,"KK/UF","1014",30,0,0,30,2,0.0666666666666667,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHIS","Kadayera",33.81882,13.30751,"KK/UF","1014",33,5,0.151515151515152,33,5,0.151515151515152,33,9,0.272727272727273,33,2,0.0606060606060606,33,0,0,33,0,0,33,2,0.0606060606060606
2012,NA,"NTCHIS","Kafantand",34.074215,13.51705,"KK/UF","1014",31,0,0,31,0,0,31,0,0,31,2,0.0645161290322581,31,0,0,31,0,0,31,2,0.0645161290322581
2012,NA,"NTCHIS","Kalem L.E",33.90777,13.362285,"KK/UF","1014",30,3,0.1,30,0,0,30,3,0.1,30,3,0.1,30,3,0.1,30,0,0,30,5,0.166666666666667
2012,NA,"NTCHIS","Kamsonga",33.799295,13.275995,"KK/UF","1014",30,5,0.166666666666667,30,3,0.1,30,7,0.233333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2012,NA,"NTCHIS","Kaziwa",33.924185,13.402125,"KK/UF","1114",31,5,0.161290322580645,31,2,0.0645161290322581,31,6,0.193548387096774,31,2,0.0645161290322581,31,1,0.032258064516129,31,0,0,31,2,0.0645161290322581
2012,NA,"NTCHIS","Kwezani",33.954165,13.331875,"KK/UF","1014",62,0,0,62,5,0.0806451612903226,62,5,0.0806451612903226,62,4,0.0645161290322581,62,0,0,62,0,0,62,4,0.0645161290322581
2012,NA,"NTCHIS","Madanjala",33.885665,13.33588,"KK/UF","1014",31,5,0.161290322580645,31,0,0,31,5,0.161290322580645,31,0,0,31,2,0.0645161290322581,31,0,0,31,2,0.0645161290322581
2012,NA,"NTCHIS","Mpherere",33.91721,13.370375,"KK/UF","0916",30,0,0,30,2,0.0666666666666667,30,2,0.0666666666666667,30,2,0.0666666666666667,30,2,0.0666666666666667,30,0,0,30,3,0.1
2012,NA,"NTCHIS","Mpheza Pr",34.016195,13.23034,"KK/UF","1015",35,9,0.257142857142857,35,4,0.114285714285714,35,11,0.314285714285714,35,2,0.0571428571428571,35,2,0.0571428571428571,35,0,0,35,3,0.0857142857142857
2012,NA,"NTCHIS","Nankhaka",33.9273,13.1524,"KK/UF","1015",32,16,0.5,32,3,0.09375,32,17,0.53125,32,0,0,32,2,0.0625,32,0,0,32,2,0.0625
2012,NA,"NTCHIS","Ndendere",34.011155,13.458475,"KK/UF","1014",31,2,0.0645161290322581,31,3,0.0967741935483871,31,4,0.129032258064516,31,4,0.129032258064516,31,0,0,31,0,0,31,4,0.129032258064516
2012,NA,"NTCHIS","Ng'ombe F",33.866705,13.36067,"KK/UF","1014",31,3,0.0967741935483871,31,0,0,31,3,0.0967741935483871,31,0,0,31,3,0.0967741935483871,31,0,0,31,3,0.0967741935483871
2012,NA,"NTCHIS","Nthawira",33.836255,13.141455,"KK/UF","1015",68,30,0.441176470588235,68,7,0.102941176470588,68,34,0.5,68,0,0,68,0,0,68,0,0,68,0,0
2012,NA,"NTCHIS","Nyalavu F",33.88577,13.46092,"KK/UF","1014",31,0,0,31,3,0.0967741935483871,31,3,0.0967741935483871,31,4,0.129032258064516,31,2,0.0645161290322581,31,0,0,31,5,0.161290322580645
2012,NA,"NTCHIS","Sopani",33.78669,13.11631,"KK/UF","1115",30,9,0.3,30,9,0.3,30,14,0.466666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2013,"Jun-2013","Mangochi","Chimesya",35.38555,-14.76386,"KK/UF","1014",29,5,0.172413793103448,29,0,0,29,5,0.172413793103448,29,0,0,29,0,0,29,0,0,29,0,0
2013,"Jun-2013","Mangochi","Chowe",35.38328,-14.42361,"KK/UF","1014",30,1,0.0333333333333333,30,0,0,30,1,0.0333333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","Mangochi","Funwe",34.90729,-14.26897,"KK/UF","1014",30,4,0.133333333333333,30,10,0.333333333333333,30,13,0.433333333333333,30,1,0.0333333333333333,30,0,0,30,0,0,30,1,0.0333333333333333
2013,"Jul-2013","Mangochi","Kadyangunde",35.05111,-14.63051,"KK/UF","1114",30,6,0.2,30,0,0,30,6,0.2,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","Mangochi","Majuni",35.45221,-14.35981,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","Mangochi","Mchoka",35.22048,-14.4393,"KK/UF","1014",30,4,0.133333333333333,30,0,0,30,4,0.133333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","Mangochi","Mdinde",35.4486,-14.18162,"KK/UF","1015",30,3,0.1,30,15,0.5,30,16,0.533333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","Mangochi","Mikombe",35.21022,-14.16172,"KK/UF","1216",28,0,NA,29,0,0,28,0,NA,29,0,0,29,1,0.0344827586206897,29,0,0,29,1,0.0344827586206897
2013,"Jun-2013","Mangochi","Mpondas",35.24142,-14.46879,"KK/UF","1014",30,7,0.233333333333333,30,0,0,30,7,0.233333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","Mangochi","Msusa",35.63822,-14.46795,"KK/UF","1115",29,22,NA,30,3,0.1,29,22,NA,30,0,0,30,1,0.0333333333333333,30,0,0,30,1,0.0333333333333333
2013,"Jun-2013","Mangochi","Mwambazi Junior",35.39099,-14.71386,"KK/UF","1014",30,8,0.266666666666667,30,1,0.0333333333333333,30,9,0.3,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","Mangochi","St Augustine 3",35.25372,-14.4771,"KK/UF","1014",30,3,0.1,30,0,0,30,3,0.1,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jul-2013","Mangochi","St Paul Primary",35.10321,-14.39928,"KK/UF","0916",26,1,0.0384615384615385,26,0,0,26,1,0.0384615384615385,26,0,0,26,0,0,26,0,0,26,0,0
2013,"Jun-2013","Mangochi","Taliya",35.27642,-14.22758,"KK/UF","1014",30,7,0.233333333333333,30,1,0.0333333333333333,30,8,0.266666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jul-2013","Mangochi","Ulande",35.07941,-14.24191,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","NKHATA BAY","Chendasi",34.04168,-11.55026,"KK/UF","1013",30,0,0,30,1,0.0333333333333333,30,1,0.0333333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","NKHATA BAY","Chilundwe",34.16466,-11.61409,"KK/UF","1013",30,0,0,30,1,0.0333333333333333,30,1,0.0333333333333333,30,0,0,30,3,0.1,30,0,0,30,3,0.1
2013,"Jun-2013","NKHATA BAY","Chinguluwe",34.21309,-11.56483,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,5,0.166666666666667,30,0,0,30,5,0.166666666666667
2013,"Jun-2013","NKHATA BAY","Chiomba JP",34.04493,-11.98173,"KK/UF","1013",30,3,0.1,30,5,0.166666666666667,30,8,0.266666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2013,"Jun-2013","NKHATA BAY","Kamundi",34.14837,-11.67837,"KK/UF","1013",30,1,0.0333333333333333,29,0,NA,30,1,0.0333333333333333,30,0,0,30,0,0,30,1,0.0333333333333333,30,1,0.0333333333333333
2013,"Jun-2013","NKHATA BAY","Kaulasisi",34.03389,-11.31199,"KK/UF","0913",30,1,0.0333333333333333,30,0,0,30,1,0.0333333333333333,30,0,0,30,1,0.0333333333333333,30,1,0.0333333333333333,30,2,0.0666666666666667
2013,"Jun-2013","NKHATA BAY","Masefu",34.03996,-11.65998,"KK/UF","0914",30,1,0.0333333333333333,30,1,0.0333333333333333,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","NKHATA BAY","Maula",34.23607,-11.75315,"KK/UF","1014",30,8,0.266666666666667,30,2,0.0666666666666667,30,10,0.333333333333333,30,1,0.0333333333333333,30,8,0.266666666666667,30,0,0,30,9,0.3
2013,"Jun-2013","NKHATA BAY","Mdyaka",11.77079,-11.77079,"KK/UF","1014",30,0,0,30,3,0.1,30,3,0.1,30,0,0,30,0,0,30,1,0.0333333333333333,30,1,0.0333333333333333
2013,"Jun-2013","NKHATA BAY","Munkhokwe",34.13766,-11.88372,"KK/UF","0913",30,0,0,28,0,NA,30,0,0,29,0,NA,29,3,NA,29,0,NA,29,3,NA
2013,"Jun-2013","NKHATA BAY","Mzenga",34.0814,-11.74801,"KK/UF","1013",30,0,0,30,1,0.0333333333333333,30,1,0.0333333333333333,30,0,0,30,4,0.133333333333333,28,0,NA,28,3,NA
2013,"Jun-2013","NKHATA BAY","Nkhokoma",34.0684,-11.55004,"KK/UF","1013",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","NKHATA BAY","Sanje",34.27439,-11.50209,"KK/UF","1013",30,0,0,30,0,0,30,0,0,30,0,0,30,1,0.0333333333333333,30,0,0,30,1,0.0333333333333333
2013,"Jun-2013","NKHATA BAY","Susa",34.04207,-11.51299,"KK/UF","1013",29,0,NA,30,0,0,29,0,NA,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","NKHATA BAY","Thoto",34.26907,-11.39778,"KK/UF","1014",30,0,0,29,0,NA,30,0,0,29,0,NA,29,0,NA,29,0,NA,29,0,NA
2013,"Jun-2013","NKHOTAKOTA","Bowa",34.09006,-12.5695,"KK/UF","1013",30,13,0.433333333333333,30,0,0,30,13,0.433333333333333,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2013,"Jun-2013","NKHOTAKOTA","Chanthomba",34.25936,-12.86074,"KK/UF","1014",30,3,0.1,30,0,0,30,3,0.1,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","NKHOTAKOTA","Chimgonda",33.97856,-12.24537,"KK/UF","1013",30,3,0.1,30,0,0,30,3,0.1,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","NKHOTAKOTA","Chiphole",34.20539,-12.72886,"KK/UF","1013",30,4,0.133333333333333,30,0,0,30,4,0.133333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","NKHOTAKOTA","Dwambadzi",33.99792,-12.24215,"KK/UF","1014",30,0,0,30,2,0.0666666666666667,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","NKHOTAKOTA","Kanyenje",34.22359,-12.83989,"KK/UF","1014",30,7,0.233333333333333,30,2,0.0666666666666667,30,8,0.266666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","NKHOTAKOTA","Katope",34.13777,-13.27561,"KK/UF","1013",30,4,0.133333333333333,30,0,0,30,4,0.133333333333333,29,0,NA,30,0,0,29,0,NA,29,0,NA
2013,"Jun-2013","NKHOTAKOTA","Matiki",34.1577,-12.49855,"KK/UF","1013",30,5,0.166666666666667,30,4,0.133333333333333,30,7,0.233333333333333,30,0,0,30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667
2013,"Jun-2013","NKHOTAKOTA","Mndira",34.19565,-12.7727,"KK/UF","1014",30,4,0.133333333333333,30,0,0,30,4,0.133333333333333,30,0,0,30,1,0.0333333333333333,30,0,0,30,1,0.0333333333333333
2013,"Jun-2013","NKHOTAKOTA","Mpongozipita",33.96999,-12.29983,"KK/UF","1014",30,0,0,0,0,NA,30,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
2013,"Jun-2013","NKHOTAKOTA","Msamala",34.3245,-13.24062,"KK/UF","0813",30,4,0.133333333333333,30,0,0,30,4,0.133333333333333,30,0,0,30,0,0,29,0,NA,29,0,NA
2013,"Jun-2013","NKHOTAKOTA","Nambale",34.15085,-13.30322,"KK/UF","1014",30,11,0.366666666666667,30,0,0,30,11,0.366666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","NKHOTAKOTA","Namsongole",34.13978,-13.41524,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","NKHOTAKOTA","Nyavuu",34.1352,-12.47062,"KK/UF","1013",30,2,0.0666666666666667,0,0,NA,30,2,0.0666666666666667,0,0,NA,0,0,NA,0,0,NA,0,0,NA
2013,"Jun-2013","NKHOTAKOTA","Tipate",34.1502,-12.6088,"KK/UF","1014",30,13,0.433333333333333,30,0,0,30,13,0.433333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jul-2013","SALIMA","Chigolo",34.4887,-13.60264,"KK/UF","1014",30,0,0,29,0,NA,30,0,0,29,0,NA,29,0,NA,29,0,NA,29,0,NA
2013,"Jul-2013","SALIMA","Chigombe",34.43339,-13.77445,"KK/UF","0914",30,1,0.0333333333333333,30,7,0.233333333333333,30,7,0.233333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jul-2013","SALIMA","Chiluwa 1",34.27528,-13.45759,"KK/UF","1014",30,1,0.0333333333333333,30,0,0,30,1,0.0333333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jul-2013","SALIMA","Chimweta",34.44602,-13.77756,"KK/UF","0913",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jul-2013","SALIMA","Chionjeza FP",34.29415,-13.49321,"KK/UF","1014",30,5,0.166666666666667,29,0,NA,30,5,0.166666666666667,29,0,NA,29,0,NA,29,0,NA,29,0,NA
2013,"Jul-2013","SALIMA","Domira Bay",34.43141,-13.61541,"KK/UF","1014",30,2,0.0666666666666667,29,0,NA,30,2,0.0666666666666667,29,0,NA,29,0,NA,29,0,NA,29,0,NA
2013,"Jul-2013","SALIMA","Kavunguti",34.30728,-13.84322,"KK/UF","1014",30,0,0,30,19,0.633333333333333,30,19,0.633333333333333,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jul-2013","SALIMA","Mauni",34.46988,-14.0502,"KK/UF","1014",30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jul-2013","SALIMA","Msaza",34.24498,-13.68904,"KK/UF","1014",30,0,0,30,3,0.1,30,3,0.1,30,0,0,30,1,0.0333333333333333,30,0,0,30,1,0.0333333333333333
2013,"Jul-2013","SALIMA","Mtemeyiti",34.38377,-13.31266,"KK/UF","1014",30,2,0.0666666666666667,30,16,0.533333333333333,30,17,0.566666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jul-2013","SALIMA","Naliwomba",34.50315,-13.89394,"KK/UF","1014",28,1,NA,30,0,0,28,1,NA,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jul-2013","SALIMA","Naluva",34.2978,-13.75257,"KK/UF","1013",29,4,NA,30,2,0.0666666666666667,29,6,NA,30,0,0,30,1,0.0333333333333333,30,0,0,30,1,0.0333333333333333
2013,"Jul-2013","SALIMA","Nankhata",34.19968,-13.55056,"KK/UF","1014",30,5,0.166666666666667,30,0,0,30,5,0.166666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jul-2013","SALIMA","Thokozani",34.5085,-13.96615,"KK/UF","1014",30,2,0.0666666666666667,30,0,0,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jul-2013","SALIMA","Thugulu",34.50542,-14.04253,"KK/UF","1013",29,3,NA,30,0,0,29,3,NA,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","Zomba","Mitole",35.56775,-15.42314,"KK/UF","1014",30,2,0.0666666666666667,30,1,0.0333333333333333,30,3,0.1,30,0,0,30,0,0,30,1,0.0333333333333333,30,1,0.0333333333333333
2013,"Jun-2013","ZOMBA","Chalomwe LEA",35.34376,-15.4235,"KK/UF","1014",30,2,0.0666666666666667,30,2,0.0666666666666667,30,3,0.1,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","ZOMBA","Chinkhwangwa",35.62106,-15.49754,"KK/UF","1013",30,4,0.133333333333333,30,1,0.0333333333333333,30,5,0.166666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","ZOMBA","Guta FP",35.12529,-15.29835,"KK/UF","1014",30,3,0.1,30,21,0.7,30,21,0.7,30,0,0,30,0,0,29,0,NA,29,0,NA
2013,"Jun-2013","ZOMBA","Kachulu",35.58704,-15.37759,"KK/UF","1114",30,5,0.166666666666667,30,0,0,30,5,0.166666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","ZOMBA","Kalira",35.11306,-15.41706,"KK/UF","1114",29,4,0.137931034482759,29,3,0.103448275862069,29,7,0.241379310344828,28,0,NA,29,0,0,29,0,0,28,0,NA
2013,"Jun-2013","ZOMBA","Luwezi",35.15429,-15.33681,"KK/UF","1014",30,3,0.1,29,1,NA,30,4,0.133333333333333,28,0,NA,29,0,NA,29,0,NA,28,0,NA
2013,"Jun-2013","ZOMBA","Mafuwa",35.47944,-15.34862,"KK/UF","0916",30,1,0.0333333333333333,29,1,NA,30,2,0.0666666666666667,29,0,NA,29,1,NA,29,0,NA,29,1,NA
2013,"Jun-2013","ZOMBA","Mapalo",35.4087,-15.2585,"KK/UF","1114",30,4,0.133333333333333,29,2,NA,30,6,0.2,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","ZOMBA","Mchenga",35.34721,-15.57056,"KK/UF","1014",30,3,0.1,29,0,NA,30,3,0.1,29,0,NA,29,0,NA,28,0,NA,28,0,NA
2013,"Jun-2013","ZOMBA","Mtondo",35.47346,-15.55413,"KK/UF","1014",30,2,0.0666666666666667,30,1,0.0333333333333333,30,3,0.1,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","ZOMBA","Nakhombe",35.50353,-15.41452,"KK/UF","1014",27,3,0.111111111111111,23,1,NA,27,4,0.148148148148148,23,0,NA,23,0,NA,23,0,NA,23,0,NA
2013,"Jun-2013","ZOMBA","Namakwena",35.40973,-15.51823,"KK/UF","1014",29,2,NA,30,3,0.1,30,5,0.166666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","ZOMBA","Nsondole FP",35.45324,-15.3051,"KK/UF","1014",30,4,0.133333333333333,30,1,0.0333333333333333,30,5,0.166666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2013,"Jun-2013","ZOMBA","Satema LEA",35.2978,-15.38155,"KK/UF","1014",30,1,0.0333333333333333,30,1,0.0333333333333333,30,2,0.0666666666666667,30,0,0,30,0,0,30,0,0,30,0,0
2015,"Dec-2015","Likoma","Bishop Biggers",12.0635,-34.73677,"KK/Hemastix","1516",22,0,0,11,0,NA,22,0,0,11,0,NA,11,0,NA,11,0,NA,11,0,NA
2015,"Dec-2015","Likoma","Chima",12.09031,-34.73281,"KK/Hemastix","1014",30,0,0,25,0,NA,30,0,0,25,0,NA,25,0,NA,25,0,NA,25,0,NA
2015,"Dec-2015","Likoma","Chipyera",12.0821,-34.72331,"KK/Hemastix","1317",28,1,NA,28,0,NA,28,1,NA,28,0,NA,28,0,NA,28,0,NA,28,0,NA
2015,"Dec-2015","Likoma","Chiteko",12.011,-34.61243,"KK/Hemastix","1013",27,2,NA,23,0,NA,27,2,NA,23,0,NA,23,0,NA,23,0,NA,23,0,NA
2015,"Dec-2015","Likoma","Chizumulo CDSS",12.02054,-34.61969,"KK/Hemastix","1417",27,0,NA,16,0,NA,27,0,NA,16,0,NA,16,0,NA,16,0,NA,16,0,NA
2015,"Dec-2015","Likoma","Mocho",12.037131,-34.62349,"KK/Hemastix","0915",29,8,NA,14,0,NA,29,8,NA,14,0,NA,14,0,NA,14,0,NA,14,0,NA
2015,"Dec-2015","Likoma","Same F.P School",12.02934,-34.6267,"KK/Hemastix","1014",31,3,0.0967741935483871,29,0,NA,31,3,0.0967741935483871,29,0,NA,29,2,NA,29,0,NA,29,2,NA
2015,"Dec-2015","Likoma","St Peters",12.06556,-34.73789,"KK/Hemastix","1014",16,1,NA,26,0,NA,16,1,NA,26,0,NA,26,0,NA,26,0,NA,26,0,NA
2015,"Dec-2015","Likoma","Ulisa",12.05441,-34.72617,"KK/Hemastix","1014",30,0,NA,28,0,NA,30,0,NA,28,0,NA,28,0,NA,28,0,NA,28,0,NA
2015,"Dec-2015","Likoma","Yofu",12.04637,-34.73827,"KK/Hemastix","1014",30,1,0.0333333333333333,28,1,NA,30,2,0.0666666666666667,28,0,NA,28,0,NA,28,0,NA,28,0,NA
